date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR,Zona
2023-10-15 11:00:00,0.56,4.4,9.2,13.6,32,,8,722.7,0,,1.3,0,21.42,2.1,145.0,NORTE
2023-10-15 11:00:00,0.88,10.4,17.3,27.8,25,50,7.7,729,0,69,2.5,0.187,20.82,9.6,52.0,SURESTE
2023-10-15 12:00:00,0.72,4.9,13.3,18.2,39,43,15,717.2,0,58,3,0.261,20.44,7.8,70.0,CENTRO
2023-10-15 12:00:00,0.46,3.9,6.3,10.1,43,,7,722.4,0,,1.8,0,22.71,6.2,138.0,NORTE
2023-10-15 12:00:00,0.83,6.9,15.6,22.4,34,55,4.65,728.9,0,56,2.7,0.139,21.58,9.4,79.0,SURESTE
2023-10-15 13:00:00,0.7,3.9,12.9,16.8,45,44,13,716.9,0,50,3.4,0.192,20.81,8.2,61.0,CENTRO
2023-10-15 13:00:00,0.48,3.3,6.2,9.5,43,,7,722,0,,1.8,0,22.95,6,108.0,NORTE
2023-10-15 13:00:00,0.84,6.1,13.3,19.3,41,65,4.04,728.6,0,52,2.7,0.171,21.98,10.5,96.0,SURESTE
2023-10-15 14:00:00,0.71,3.4,12.2,15.5,50,45,14,716.6,0,49,3.3,0.198,21.04,7.1,66.0,CENTRO
2023-10-15 14:00:00,0.52,3.6,7.1,10.8,46,,,721.6,0,,1.6,0,23.05,3.6,94.0,NORTE
2023-10-15 14:00:00,0.84,5.3,11.7,16.9,44,70,4.91,728.2,0,53,2.9,0.186,22.18,10.5,92.0,SURESTE
2023-10-15 15:00:00,0.68,3,9.2,12.2,54,45,14,716.2,0,50,3.2,0.274,21.4,6.1,65.0,CENTRO
2023-10-15 15:00:00,0.51,3,7.8,10.8,53,,8,721.3,0,,1.5,0,23.44,4.9,145.0,NORTE
2023-10-15 15:00:00,0.78,4.8,11.2,15.9,46,70,5.71,727.8,0,54,4.6,0.156,22.19,10.5,120.0,SURESTE
2023-10-15 16:00:00,0.68,2.8,8.9,11.7,53,44,,716.2,0,52,3.4,0.218,21.32,6.2,77.0,CENTRO
2023-10-15 16:00:00,0.56,2.9,8.6,11.4,54,,8,721.2,0,,1.5,0,23.11,5.1,150.0,NORTE
2023-10-15 16:00:00,0.74,4.1,11.1,15.2,47,58,4.71,727.8,0,55,9.3,0.093,21.9,9,129.0,SURESTE
2023-10-15 17:00:00,0.68,2.5,9,11.5,49,45,17,716.3,0,55,3.8,0.105,20.85,7.4,107.0,CENTRO
2023-10-15 17:00:00,0.58,2.8,10.5,13.2,50,,9,721.3,0,,1.8,0,22.48,5.8,157.0,NORTE
2023-10-15 17:00:00,0.69,4,9.8,13.7,44,55,12.9,728,0,57,6,0.05,21.81,6.1,206.0,SURESTE
2023-10-15 18:00:00,0.69,2.5,9.7,12.2,44,45,17,716.4,0,59,3.8,0.036,20.22,9,116.0,CENTRO
2023-10-15 18:00:00,0.71,2.9,16.3,19.2,41,,16,721.4,0,,2.5,0,21.86,6.9,191.0,NORTE
2023-10-15 18:00:00,0.67,4,11.2,15.2,36,51,11.79,728.1,0,59,4.2,0.017,21.47,4.8,250.0,SURESTE
2023-10-15 19:00:00,0.75,2.3,12.5,14.8,39,47,19,716.4,0,59,3.8,0.002,20.06,5.3,93.0,CENTRO
2023-10-15 19:00:00,0.7,3,22.8,25.8,26,,16,721.5,0,,2.2,0,21.08,6.4,211.0,NORTE
2023-10-15 19:00:00,0.77,4.2,17,21.1,26,53,7.98,728.1,0,59,3.3,0.001,21.06,3.1,234.0,SURESTE
2023-10-15 20:00:00,0.82,2.3,16.2,18.4,33,48,20,716.7,0,60,3.5,0.001,19.95,3.9,110.0,CENTRO
2023-10-15 20:00:00,0.81,3.2,26.6,29.9,21,,,721.8,0,,2.3,0,21.2,4.4,195.0,NORTE
2023-10-15 20:00:00,1.05,6.9,28.6,35.5,13,45,8.75,728.4,0,56,2.8,0,21.1,3,180.0,SURESTE
2023-10-15 21:00:00,0.89,,18.7,21,29,53,26,717,0,59,3.5,0.001,19.99,4,113.0,CENTRO
2023-10-15 21:00:00,0.67,2.7,18.6,21.4,28,,15,722.2,0,,2.7,0,21.4,5.4,157.0,NORTE
2023-10-15 21:00:00,1.06,6.4,24.8,31.2,17,58,8.47,728.8,0,57,2.9,0,21.05,4.2,148.0,SURESTE
2023-10-15 22:00:00,0.78,2.2,14.1,16.4,34,50,19,717.4,0,61,3.4,0.001,19.68,4.9,99.0,CENTRO
2023-10-15 22:00:00,0.69,2.6,16.8,19.4,29,,17,722.6,0,,2.4,0,21.01,6.9,148.0,NORTE
2023-10-15 22:00:00,1.01,6.4,21.8,28.2,20,60,8.87,729,0,60,3.1,0,20.69,7.2,108.0,SURESTE
2023-10-15 23:00:00,0.78,2.3,14,16.3,34,53,19,717.5,0,62,3.2,0.001,19.36,5.4,59.0,CENTRO
2023-10-15 23:00:00,0.76,3.4,18.6,22,22,,15,722.9,0,,1.9,0,20.08,6.3,112.0,NORTE
2023-10-15 23:00:00,0.75,4.8,11.4,16.1,30,67,11.3,729.2,0,62,3.2,0,20.1,7.9,104.0,SURESTE
2023-10-16 00:00:00,0.75,2.3,15.9,18.1,31,50,17,717.6,0,59,3.4,0.001,19.04,5.6,29.0,CENTRO
2023-10-16 00:00:00,0.44,2.9,17.6,20.5,18,,10,723.1,0,,1.9,0,18.49,4.5,39.0,NORTE
2023-10-16 00:00:00,0.66,4,8.8,12.8,37,45,11.35,729.2,0,54,3.1,0,20.29,7.9,102.0,SURESTE
2023-10-16 01:00:00,0.68,2.4,19.7,22,29,45,13,717.6,0,53,4.2,0.001,19.06,5.6,32.0,CENTRO
2023-10-16 01:00:00,0.38,2.4,12.5,14.9,25,,8,723,0,,1.8,0,18.55,1.5,290.0,NORTE
2023-10-16 01:00:00,0.76,3.8,17,20.8,25,26,12.27,729.2,0,57,2.6,0,20.05,7.5,40.0,SURESTE
2023-10-16 02:00:00,0.79,2.5,24.7,27.2,20,50,15,717.7,0,58,4.3,0.001,18.6,4.6,5.0,CENTRO
2023-10-16 02:00:00,0.36,2.2,8.8,11,31,,6,723,0,,1.7,0,18.94,2.7,287.0,NORTE
2023-10-16 02:00:00,0.77,4.1,18.1,22.2,19,46,12.56,729.5,0,62,3.1,0,19.47,4.7,303.0,SURESTE
2023-10-16 03:00:00,0.71,2.3,16.5,18.7,27,33,9,717.7,0,56,4,0.001,18.5,1.9,229.0,CENTRO
2023-10-16 03:00:00,0.36,2.1,5,7.2,36,,5,723,0,,1.5,0,19.33,2.3,291.0,NORTE
2023-10-16 03:00:00,0.71,4.3,15.9,20.1,20,50,11.2,729.3,0,63,3.3,0,19.3,6.4,265.0,SURESTE
2023-10-16 04:00:00,0.78,2.3,19.9,22.2,20,42,13,717.5,0,59,4,0.001,18.54,2.5,219.0,CENTRO
2023-10-16 04:00:00,0.37,2.2,7.8,10,32,,6,722.8,0,,1.5,0,19.64,1.3,346.0,NORTE
2023-10-16 04:00:00,0.71,4.5,17.2,21.7,16,40,9.5,729,0,64,2.8,0,19.33,7,285.0,SURESTE
2023-10-16 05:00:00,0.8,,20.3,22.6,18,41,14,717.5,0,60,3.7,0.001,18.61,1.4,273.0,CENTRO
2023-10-16 05:00:00,0.65,2.9,20.1,22.9,13,,11,722.9,0,,1.5,0,19.32,2,11.0,NORTE
2023-10-16 05:00:00,0.72,4.7,16.1,20.8,14,44,9.04,729.1,0,68,2.4,0,19.29,4.8,291.0,SURESTE
2023-10-16 06:00:00,0.99,2.6,23.1,25.8,17,41,16,717.8,0,57,3.9,0.001,18.78,3,356.0,CENTRO
2023-10-16 06:00:00,0.61,18.4,29.4,47.8,5,,14,723.1,0,,1.6,0,19.07,1.8,349.0,NORTE
2023-10-16 06:00:00,0.79,11.1,18.7,29.8,9,40,9.32,729.5,0,71,2.3,0,19.23,3.5,247.0,SURESTE
2023-10-16 07:00:00,1.07,7.9,26.1,34,22,45,12,718.1,0,50,4.6,0.003,19.08,4.5,28.0,CENTRO
2023-10-16 07:00:00,0.55,17.8,23.8,41.6,15,,12,723.5,0,,1.8,0,18.71,5.8,60.0,NORTE
2023-10-16 07:00:00,0.82,12.2,24.8,36.9,17,46,9.7,730,0,56,3,0.001,19.98,5.4,259.0,SURESTE
2023-10-16 08:00:00,0.85,4.2,17.2,21.3,34,44,8,718.5,0,46,3.8,0.043,18.49,6.5,32.0,CENTRO
2023-10-16 08:00:00,0.32,2.9,9.9,12.8,31,,7,724,0,,1.9,0,18.17,4.7,25.0,NORTE
2023-10-16 08:00:00,0.66,6.2,16.8,23,29,46,10.84,730.4,0,50,2.8,0.03,19.59,5.6,265.0,SURESTE
2023-10-16 09:00:00,0.98,5.2,16,21.2,32,49,8,719,0,43,3.6,0.117,18.26,6.7,16.0,CENTRO
2023-10-16 09:00:00,0.36,3.6,9.7,13.2,28,,6,724.5,0,,1.8,0,17.81,6.6,43.0,NORTE
2023-10-16 09:00:00,0.7,10,19.7,29.7,24,30,10.67,730.8,0,48,3,0.091,19.56,7.3,16.0,SURESTE
2023-10-16 10:00:00,0.78,8.9,20.3,29.2,26,58,9,719.2,0,44,3.6,0.175,18.32,6.6,20.0,CENTRO
2023-10-16 10:00:00,0.37,4,8,12,30,,6,724.8,0,,1.7,0,18.14,4.7,79.0,NORTE
2023-10-16 10:00:00,0.68,10.9,19.8,30.7,21,40,12.44,731.2,0,51,3,0.106,19.2,7.2,19.0,SURESTE
2023-10-16 11:00:00,0.74,7.8,17.5,25.3,31,50,10,719.2,0,41,4,0.248,18.65,8.3,55.0,CENTRO
2023-10-16 11:00:00,0.38,4.4,7.7,12.1,34,,,724.7,0,,1.3,0,19.74,4.7,82.0,NORTE
2023-10-16 11:00:00,0.71,10.5,18.9,29.4,24,49,16.52,731.1,0,51,3.1,0.176,19.71,6.1,15.0,SURESTE
2023-10-16 12:00:00,0.66,7.2,15.1,22.3,37,44,8,719,0,38,5,0.421,19.48,7.8,57.0,CENTRO
2023-10-16 12:00:00,0.39,3.5,5.5,8.9,42,,5,724.4,0,,1.2,0,22.23,5.2,79.0,NORTE
2023-10-16 12:00:00,0.71,7.5,13.6,21,36,43,21.29,730.9,0,49,5.2,0.321,20.74,6.7,111.0,SURESTE
2023-10-16 13:00:00,0.63,5.5,11.6,17,49,38,8,718.3,0,33,4.6,0.721,21.07,5.3,18.0,CENTRO
2023-10-16 13:00:00,0.4,3.3,4.8,8.1,46,,5,723.5,0,,1.2,0,22.75,6.5,78.0,NORTE
2023-10-16 13:00:00,0.63,6,11.8,17.8,45,44,28.53,730.3,0,42,4.7,0.364,21.92,6.9,251.0,SURESTE
2023-10-16 14:00:00,0.64,4,8.5,12.6,54,31,6,717.5,0,32,3.5,0.794,22.06,6.8,8.0,CENTRO
2023-10-16 14:00:00,0.4,2.7,3.7,6.4,47,49,4,722.7,0,,0.8,0,23.2,7.3,77.0,NORTE
2023-10-16 14:00:00,0.75,5.8,11.7,17.5,46,34,,729.3,0,46,3.3,0.322,21.75,11.1,116.0,SURESTE
2023-10-16 15:00:00,0.74,5.1,14.3,19.4,57,41,9,716.8,0,34,4.1,0.75,22.67,6.5,35.0,CENTRO
2023-10-16 15:00:00,0.52,3.4,8.5,12,57,42,7,721.9,0,,1.3,0,23.44,6.4,148.0,NORTE
2023-10-16 15:00:00,0.74,4.9,11.1,15.9,51,48,18.16,728.7,0,45,2.9,0.35,22.14,12.3,108.0,SURESTE
2023-10-16 16:00:00,0.75,5.2,18.4,23.5,61,48,12,716.3,0,36,4.3,0.528,22.37,8.3,45.0,CENTRO
2023-10-16 16:00:00,0.55,3.4,10.6,13.9,62,62,8,721.4,0,,1.6,0,23.9,7.3,185.0,NORTE
2023-10-16 16:00:00,0.66,3.9,9.4,13.3,53,48,19.07,728.1,0,45,3.2,0.186,22.72,10.6,121.0,SURESTE
2023-10-16 17:00:00,0.75,4.2,18.7,23,60,47,12,716,0,36,4.3,0.206,22.53,6,64.0,CENTRO
2023-10-16 17:00:00,0.55,3,11,14,63,66,8,721.1,0,,2.2,0,23.45,6.8,163.0,NORTE
2023-10-16 17:00:00,0.66,3.8,9.7,13.4,52,30,16.21,727.7,0,46,4,0.149,22.51,12.4,118.0,SURESTE
2023-10-16 18:00:00,0.76,3.1,17,20,56,40,11,716,0,41,4.2,0.037,21.49,8.5,76.0,CENTRO
2023-10-16 18:00:00,0.56,2.8,13.1,15.9,58,65,,721,0,,1.9,0,22.57,8.4,153.0,NORTE
2023-10-16 18:00:00,0.75,4.1,12.8,16.8,47,39,14.74,727.6,0,50,4.2,0.05,21.6,12.4,115.0,SURESTE
2023-10-16 19:00:00,0.77,2.4,14.5,16.9,52,29,9,716.1,0,49,3.6,0.003,19.83,8.5,117.0,CENTRO
2023-10-16 19:00:00,0.63,2.8,18,20.8,44,65,10,721.3,0,,2,0,20.78,8,165.0,NORTE
2023-10-16 19:00:00,0.84,4.1,21.3,25.4,34,36,14.04,727.7,0,54,3.1,0.001,20.24,6.3,135.0,SURESTE
2023-10-16 20:00:00,0.76,2.3,14,16.2,49,28,9,716.4,0,52,3.3,0.001,19.04,7.8,112.0,CENTRO
2023-10-16 20:00:00,0.51,2.6,14.4,17,40,69,8,721.7,0,,1.8,0,19.81,8.3,164.0,NORTE
2023-10-16 20:00:00,0.8,4.2,18.6,22.7,36,37,17.82,728,0,55,3,0,19.72,7.5,143.0,SURESTE
2023-10-16 21:00:00,0.73,2.2,12.2,14.4,48,32,11,716.6,0,52,3.3,0.001,18.56,6.6,105.0,CENTRO
2023-10-16 21:00:00,0.49,2.6,15.9,18.6,31,67,7,721.9,0,,2,0,19.15,7.5,175.0,NORTE
2023-10-16 21:00:00,1.04,7.8,32,39.8,15,43,22.55,728.3,0,61,2.5,0,18.71,5.1,174.0,SURESTE
2023-10-16 22:00:00,0.76,2.3,15.4,17.7,39,29,11,716.8,0,55,3.2,0.001,17.85,3,117.0,CENTRO
2023-10-16 22:00:00,0.58,3.1,23.3,26.4,22,50,7,722.1,0,,1.7,0,18.77,5.9,181.0,NORTE
2023-10-16 22:00:00,1.13,13.8,35,48.8,7,45,20.21,728.5,0,65,2.2,0,17.87,3.6,213.0,SURESTE
2023-10-16 23:00:00,0.88,2.5,23.9,26.4,25,31,12,716.9,0,58,3,0.001,17.24,2.8,115.0,CENTRO
2023-10-16 23:00:00,0.56,3.7,23.7,27.5,21,47,8,722.1,0,,1.5,0,18.4,5.3,183.0,NORTE
2023-10-16 23:00:00,1.07,13,31.2,44.2,9,47,13.16,728.5,0,68,2.2,0,17.01,4.4,188.0,SURESTE
2023-10-17 00:00:00,0.81,2.3,17.4,19.7,29,29,11,716.7,0,60,2.9,0.001,16.57,0.5,84.0,CENTRO
2023-10-17 00:00:00,0.61,4.5,26.5,31,16,52,8,721.9,0,,1.6,0,17.77,2.9,189.0,NORTE
2023-10-17 00:00:00,1.26,36,30.5,66.3,6,35,7.56,728.3,0,73,2.2,0,16.31,2.4,239.0,SURESTE
2023-10-17 01:00:00,0.79,2.2,16.6,18.9,26,26,10,716.3,0,64,2.9,0.001,15.96,1.8,213.0,CENTRO
2023-10-17 01:00:00,0.73,32.9,29.5,62.4,11,52,13,721.6,0,,1.7,0,16.95,0.5,329.0,NORTE
2023-10-17 01:00:00,1.06,20.2,28.2,48.3,6,59,10.03,727.8,0,75,2,0,15.6,1.8,246.0,SURESTE
2023-10-17 02:00:00,0.81,2.3,21,23.3,22,27,10,716.1,0,64,2.8,0.001,15.7,1.4,188.0,CENTRO
2023-10-17 02:00:00,0.59,61.5,33.7,95.2,6,84,26,721.3,0,,2.1,0,15.66,3.5,8.0,NORTE
2023-10-17 02:00:00,0.93,11.5,22.9,34.3,9,39,11.99,727.5,0,76,2.1,0,15.32,1.9,233.0,SURESTE
2023-10-17 03:00:00,0.77,2.3,16.6,18.9,24,26,11,715.8,0,66,2.9,0.001,15.46,2.3,236.0,CENTRO
2023-10-17 03:00:00,0.41,47.4,29.6,76.9,5,140,17,721,0,,1.8,0,14.74,3.2,341.0,NORTE
2023-10-17 03:00:00,0.94,9.4,22.7,32,7,29,11.32,727.3,0,78,1.9,0,14.75,1.8,249.0,SURESTE
2023-10-17 04:00:00,0.75,,16.7,18.9,22,31,12,715.6,0,67,2.9,0.001,15.11,1.9,235.0,CENTRO
2023-10-17 04:00:00,0.35,15.8,27.4,43.2,6,89,17,720.7,0,,1.7,0,14.37,3.1,340.0,NORTE
2023-10-17 04:00:00,0.79,10,21.7,31.7,8,25,12.44,727,0,80,1.9,0,14.26,2,271.0,SURESTE
2023-10-17 05:00:00,0.77,2.5,20.8,23.2,19,46,17,715.6,0,68,3,0.001,14.97,5.2,220.0,CENTRO
2023-10-17 05:00:00,0.51,32.1,24.3,56.4,6,68,19,720.6,0,,1.8,0,14.63,0.6,112.0,NORTE
2023-10-17 05:00:00,0.68,7.4,17,24.3,10,31,12.36,727,0,81,1.7,0,13.9,2.4,285.0,SURESTE
2023-10-17 06:00:00,0.81,5.5,28.3,33.8,13,69,25,715.7,0,67,3.4,0.001,14.87,4.7,219.0,CENTRO
2023-10-17 06:00:00,0.58,65,26.1,91.1,5,109,21,720.8,0,,1.9,0,14.3,2.6,172.0,NORTE
2023-10-17 06:00:00,0.89,38.1,23.3,61.3,5,24,12.48,727.1,0,82,1.9,0,13.48,1.8,270.0,SURESTE
2023-10-17 07:00:00,0.92,11.1,26.5,37.5,12,55,20,715.8,0,68,3.3,0.004,14.47,2.6,241.0,CENTRO
2023-10-17 07:00:00,0.82,82.9,23.3,106.3,5,146,24,720.9,0,,2.1,0,13.85,0.8,290.0,NORTE
2023-10-17 07:00:00,1.47,92.6,26.7,119.1,5,45,10.41,727.2,0,82,2.5,0.005,13.7,1.9,278.0,SURESTE
2023-10-17 08:00:00,1.15,22.1,29.1,51.2,13,71,26,716,0,61,6,0.083,16.91,2.4,200.0,CENTRO
2023-10-17 08:00:00,1.22,88.8,33.9,122.7,6,138,25,721.2,0,,2.1,0,17.55,0.8,231.0,NORTE
2023-10-17 08:00:00,2.63,101.3,29.3,130.4,6,93,6.09,727.4,0,74,2.7,0.1,17.18,1.8,44.0,SURESTE
2023-10-17 09:00:00,1.15,26.9,29.1,56,19,76,25,716.1,0,51,3.8,0.229,19.4,2.3,20.0,CENTRO
2023-10-17 09:00:00,1.25,71.3,38.9,110.2,8,133,32,721.3,0,,1.8,0,19.73,3.3,44.0,NORTE
2023-10-17 09:00:00,1.69,57.6,38.2,95.6,13,109,6.71,727.7,0,59,2.5,0.235,19.57,4.1,83.0,SURESTE
2023-10-17 10:00:00,0.97,13.4,23.4,36.8,35,50,16,716.2,0,47,3.8,0.45,19.81,5.8,69.0,CENTRO
2023-10-17 10:00:00,1.16,35.6,39,74.6,17,184,30,721.4,0,,2.7,0,20.48,3.7,105.0,NORTE
2023-10-17 10:00:00,1.13,24.9,36,60.8,27,95,7.86,728,0,55,2.9,0.349,19.62,8.8,76.0,SURESTE
2023-10-17 11:00:00,1.06,13,29.5,42.5,43,65,22,716,0,44,4,0.656,20.67,7.3,45.0,CENTRO
2023-10-17 11:00:00,0.76,14.6,29.9,44.5,34,162,26,721.2,0,,3,0,21.69,5.6,139.0,NORTE
2023-10-17 11:00:00,0.92,13.5,23.7,37.2,39,91,8.34,727.7,0,51,3.5,0.442,20.84,11.5,80.0,SURESTE
2023-10-17 12:00:00,0.89,8.4,21.8,30.2,53,63,20,715.7,0,41,4.4,0.768,21.26,8.7,40.0,CENTRO
2023-10-17 12:00:00,0.61,7.5,19.3,26.8,47,127,16,720.7,0,,3.3,0,22.95,5.8,144.0,NORTE
2023-10-17 12:00:00,0.67,5.1,9.1,14.2,51,71,11,727.3,0,45,3,0.499,22,14.1,85.0,SURESTE
2023-10-17 13:00:00,0.75,5.5,14.4,19.9,60,42,13,714.9,0,38,4.6,0.826,22.13,8.9,49.0,CENTRO
2023-10-17 13:00:00,0.5,4.2,11.3,15.5,58,84,11,719.9,0,,2.7,0,24.08,6.2,162.0,NORTE
2023-10-17 13:00:00,0.68,4.2,8.9,13.1,55,38,8.02,726.5,0,43,4.1,0.511,22.9,14.5,91.0,SURESTE
2023-10-17 14:00:00,0.73,3.9,11.4,15.3,67,34,11,714.2,0,38,4.6,0.801,22.77,10.6,44.0,CENTRO
2023-10-17 14:00:00,0.54,3.1,9.2,12.3,70,57,9,719.1,0,,3.6,0,25.06,6,156.0,NORTE
2023-10-17 14:00:00,0.67,3.8,8.4,12.1,54,42,14.72,725.7,0,43,3.4,0.48,23.61,15.5,87.0,SURESTE
2023-10-17 15:00:00,0.74,3.9,10.8,14.7,64,34,10,713.7,0,38,4.3,0.703,23.63,10,42.0,CENTRO
2023-10-17 15:00:00,0.5,2.8,8.2,11,72,63,9,718.6,0,,3.8,0,25.15,6.6,132.0,NORTE
2023-10-17 15:00:00,0.69,3.9,8.2,12.1,51,44,18.52,725,0,42,2.7,0.41,24.39,16.3,98.0,SURESTE
2023-10-17 16:00:00,0.73,4.1,10.8,14.9,59,30,10,713.3,0,38,3.9,0.526,23.94,11.2,48.0,CENTRO
2023-10-17 16:00:00,0.5,2.9,7.9,10.8,65,47,8,718,0,,2.7,0,25.1,8.5,134.0,NORTE
2023-10-17 16:00:00,0.67,4.1,7.7,11.8,49,53,8.24,724.6,0,41,2.3,0.201,24.65,17.1,107.0,SURESTE
2023-10-17 17:00:00,0.74,3.9,11.4,15.3,53,28,8,713,0,38,3.6,0.188,23.84,9,84.0,CENTRO
2023-10-17 17:00:00,0.49,3.3,8.1,11.4,54,57,7,717.7,0,,1.9,0,24.38,10.1,140.0,NORTE
2023-10-17 17:00:00,0.65,3.9,8,11.9,47,28,8.22,724.3,0,41,2.3,0.127,24.24,16.7,110.0,SURESTE
2023-10-17 18:00:00,0.73,2.7,10.6,13.3,52,28,8,713,0,40,3.4,0.041,23.22,8.6,105.0,CENTRO
2023-10-17 18:00:00,0.51,2.8,9.5,12.3,46,43,7,717.7,0,,1.9,0,23.62,9.6,158.0,NORTE
2023-10-17 18:00:00,0.74,4.2,9.9,14.1,44,33,7.83,724.3,0,43,2.2,0.05,23.53,16.4,105.0,SURESTE
2023-10-17 19:00:00,0.86,2.6,17.7,20.3,41,32,,713,0,42,3.3,0.004,21.81,7.2,96.0,CENTRO
2023-10-17 19:00:00,0.58,2.9,14.5,17.4,37,38,8,717.8,0,,2.7,0,22.19,10.1,147.0,NORTE
2023-10-17 19:00:00,0.68,3.6,10,13.6,42,31,8.91,724.2,0,42,2.2,0.002,22.51,16.3,101.0,SURESTE
2023-10-17 20:00:00,0.81,2.4,16.1,18.5,40,30,,713.3,0,43,3.2,0.001,20.9,6.6,103.0,CENTRO
2023-10-17 20:00:00,0.58,2.9,19,21.9,29,56,11,718,0,,2.7,0,21.42,9.3,153.0,NORTE
2023-10-17 20:00:00,0.65,3.5,10.3,13.7,41,25,9.01,724.4,0,40,2,0,22.03,14.6,100.0,SURESTE
2023-10-17 21:00:00,0.71,2.4,12,14.4,43,22,,713.3,0,44,3.1,0.001,20.3,7.6,100.0,CENTRO
2023-10-17 21:00:00,0.73,3.7,27,30.7,19,58,10,718.1,0,,2.1,0,20.61,6.7,179.0,NORTE
2023-10-17 21:00:00,0.66,4.1,13.6,17.6,36,21,11.01,724.4,0,41,1.8,0,21.37,9.9,140.0,SURESTE
2023-10-17 22:00:00,0.67,2.3,9.9,12.2,43,21,,713.5,0,44,3,0.001,19.73,6.8,97.0,CENTRO
2023-10-17 22:00:00,0.71,4,29.5,33.5,16,71,9,718.4,0,,2.1,0,19.95,5.1,194.0,NORTE
2023-10-17 22:00:00,0.95,10.8,32.7,43.5,12,16,11.15,724.7,0,51,2.2,0,19.68,3.9,157.0,SURESTE
2023-10-17 23:00:00,0.64,2.3,8.6,10.9,44,20,7,713.4,0,41,2.9,0.001,19.55,5.9,116.0,CENTRO
2023-10-17 23:00:00,1.01,14.5,37.4,51.9,6,61,14,718.4,0,,1.8,0,18.97,1.5,201.0,NORTE
2023-10-17 23:00:00,0.99,15.9,30.9,46.8,9,35,9.72,724.6,0,55,2.1,0,18.91,4.5,229.0,SURESTE
2023-10-18 00:00:00,0.78,2.4,17.5,19.9,28,26,10,713.2,0,49,2.9,0.001,18.33,4,223.0,CENTRO
2023-10-18 00:00:00,1.05,22.7,36.2,58.8,6,71,13,718,0,,1.8,0,18.51,2.2,313.0,NORTE
2023-10-18 00:00:00,0.93,12.9,30.8,43.7,8,34,10.86,724.3,0,62,2.2,0,17.45,3,269.0,SURESTE
2023-10-18 01:00:00,0.89,4.9,30.7,35.6,15,48,16,712.8,0,53,3.1,0.001,17.69,3.8,219.0,CENTRO
2023-10-18 01:00:00,0.92,26.9,35.2,62.1,5,72,16,717.7,0,,2,0,17.76,2.7,82.0,NORTE
2023-10-18 01:00:00,0.9,12.7,29.3,41.9,7,39,9.62,724,0,63,2.2,0,16.93,4.1,265.0,SURESTE
2023-10-18 02:00:00,0.92,6.2,34,40.2,10,62,18,712.7,0,57,3.4,0.001,16.76,1.6,247.0,CENTRO
2023-10-18 02:00:00,0.6,9,33.2,42.2,7,108,14,717.5,0,,1.7,0,17.32,4.2,106.0,NORTE
2023-10-18 02:00:00,0.86,7.4,28.1,35.5,11,41,8.72,723.9,0,57,2.2,0,17.04,4.6,115.0,SURESTE
2023-10-18 03:00:00,0.84,2.7,26.1,28.8,17,50,16,712.5,0,56,3.2,0.001,15.99,1.2,16.0,CENTRO
2023-10-18 03:00:00,0.34,3.3,24,27.3,12,73,13,717.3,0,,1.4,0,15.95,3.1,160.0,NORTE
2023-10-18 03:00:00,0.62,4.5,14.7,19.1,22,39,8.75,723.6,0,58,1.9,0,16.15,4.8,282.0,SURESTE
2023-10-18 04:00:00,0.81,3,23.3,26.3,17,47,16,712.2,0,56,3.3,0.001,15.17,2.2,257.0,CENTRO
2023-10-18 04:00:00,0.37,10.5,25.7,36.1,9,67,14,716.9,0,,1.1,0,15.14,3.2,3.0,NORTE
2023-10-18 04:00:00,0.58,4.7,14.6,19.2,14,27,8.74,723.1,0,72,2,0,14.72,4.3,290.0,SURESTE
2023-10-18 05:00:00,0.9,19.3,34.5,53.9,10,72,22,712,0,58,4.4,0.001,15.3,0.6,325.0,CENTRO
2023-10-18 05:00:00,0.34,22.5,30.1,52.6,5,56,22,716.8,0,,1.5,0,13.7,4.1,44.0,NORTE
2023-10-18 05:00:00,0.58,4.7,17.8,22.5,12,16,7.43,723.1,0,72,2,0,14.81,4.4,133.0,SURESTE
2023-10-18 06:00:00,1.19,32.9,33.8,66.7,10,100,31,712.2,0,63,4.3,0.001,14.57,2.9,340.0,CENTRO
2023-10-18 06:00:00,0.42,22.8,29.5,52.4,5,118,22,717,0,,1.4,0,13.72,3,330.0,NORTE
2023-10-18 06:00:00,0.96,35.1,25.1,60.1,6,25,9.71,723.2,0,72,2.4,0,14.31,2.9,260.0,SURESTE
2023-10-18 07:00:00,1.72,46.7,32.6,79.3,10,108,38,712.4,0,66,5,0.004,14.08,1.8,277.0,CENTRO
2023-10-18 07:00:00,0.72,77.9,31.9,109.8,6,96,24,717.2,0,,1.8,0,13.66,4.2,352.0,NORTE
2023-10-18 07:00:00,1.14,67.9,24.3,91.9,5,58,13.01,723.5,0,76,2.5,0.005,14.04,5.3,291.0,SURESTE
2023-10-18 08:00:00,2.17,76.4,34.4,110.8,11,133,41,712.5,0,62,5.3,0.063,15.67,2.5,351.0,CENTRO
2023-10-18 08:00:00,1.07,102.4,33.1,135.5,6,128,31,717.4,0,,2,0,14.55,5.5,8.0,NORTE
2023-10-18 08:00:00,1.54,75.4,28.1,103.3,6,66,17.31,723.6,0,70,2.6,0.068,15.78,7.2,301.0,SURESTE
