date_only,Hora,Zona,CO,NOX,O3,PM2.5,PM10,WSR,WDR,date,hour,influence_plume_sum,influence_plume_log1p_sum,Q_hat_mean,u_mean,wind_cov,influence_plume_z
2024-08-18,10,NORTE,1.2415669,12.086506,25.0,16.752686,22.999996,1.5,205.0,2024-08-18,10,18503.5042343368,7199.938622741573,8.907254576342627,1.5,1.0,3.678328418965018
2024-08-18,10,SURESTE,0.84999996,27.6,15.000001,19.93,50.0,6.4999995,83.0,2024-08-18,10,4172.449049954621,2824.093396460155,8.538288762163715,6.4999995,1.0,0.6048172372500517
2024-08-18,11,CENTRO,1.01,35.9,23.0,25.14,47.0,7.2,83.0,2024-08-18,11,2164.0228751633385,1592.7263543066176,7.189861873330474,7.2,1.0,-0.2554113851693582
2024-08-18,11,NORTE,1.2604661,12.380357,37.0,16.936459,27.999998,1.8000002,163.0,2024-08-18,11,15425.604501589476,6555.383488720001,8.898872964439528,1.8000002,1.0,2.872094492435071
2024-08-18,11,SURESTE,0.86999995,25.2,26.0,17.99,43.0,6.9999995,80.0,2024-08-18,11,3910.0467940711355,2704.6083609750654,8.49733987916586,6.9999995,1.0,0.4817284859436559
2024-08-18,12,CENTRO,0.91,20.0,39.0,19.75,68.0,10.1,76.0,2024-08-18,12,1576.1767625973043,1235.695222248148,7.208630980552257,10.1,1.0,-0.5646552854104645
2024-08-18,12,NORTE,1.1586401,10.874084,39.0,15.798548,28.999996,8.0,80.0,2024-08-18,12,2942.4472844794986,2057.6369370256566,8.85914503768674,8.0,1.0,-0.39777968558365595
2024-08-18,12,SURESTE,0.92999995,22.7,40.0,19.199999,44.0,13.099999,84.0,2024-08-18,12,2054.537338573009,1625.4386875399057,8.52572372191429,13.099999,1.0,-0.3886616757014784
2024-08-18,13,CENTRO,0.84000003,11.1,60.0,17.81,51.0,11.799999,61.0,2024-08-18,13,1354.1269030282706,1096.4631265867615,7.1716216957859125,11.799999,1.0,-0.6814674291896825
2024-08-18,13,NORTE,1.0424451,7.584177,47.0,14.449001,20.999996,7.5,102.0,2024-08-18,13,3548.2160635593295,2478.8378022403335,8.848112372183671,7.5,1.0,-0.23910286576053352
2024-08-18,13,SURESTE,0.79999995,11.900001,50.0,25.22,57.0,16.3,84.0,2024-08-18,13,1633.3651953299627,1342.3382614912148,8.469446822260627,16.3,1.0,-0.5862268720153556
2024-08-18,14,CENTRO,0.77,8.500001,46.0,13.83,46.0,14.7,47.999996,2024-08-18,14,1114.6473069229746,932.6402898362095,7.185830648794871,14.699999999999998,1.0,-0.8074487068483784
2024-08-18,14,NORTE,0.96371657,5.879854,53.0,13.495216,17.0,9.5,127.0,2024-08-18,14,2917.4554371495437,2161.8529864856364,8.819575310060856,9.5,1.0,-0.40432612209998825
2024-08-18,14,SURESTE,0.74999994,9.200001,30.0,20.699999,62.0,17.3,108.0,2024-08-18,14,1366.8471795122377,1128.8379276494684,8.44594514509583,17.3,1.0,-0.7112462612626362
2024-08-18,15,CENTRO,0.75,7.1000004,35.0,9.74,40.0,15.999999,62.0,2024-08-18,15,986.248810381307,838.2463359087104,7.160014643117985,15.999999000000003,1.0,-0.8749943637930421
2024-08-18,15,NORTE,0.959675,5.6865425,48.0,11.291696,19.999996,10.200001,118.0,2024-08-18,15,2702.2793779581275,2026.2973070858668,8.83917335420796,10.200001,1.0,-0.4606899591838837
2024-08-18,15,SURESTE,0.68,8.6,28.0,18.31,45.0,14.299999,129.0,2024-08-18,15,1418.0840648909832,1128.2487742421622,8.470631495710522,14.299999000000001,1.0,-0.6872118480642259
2024-08-18,16,CENTRO,0.74,7.3,31.0,8.829999,33.0,12.6,90.0,2024-08-18,16,1245.2740845282465,1022.3034112276373,7.167003744249875,12.6,1.0,-0.7387308344000102
2024-08-18,16,NORTE,0.96155304,5.6839447,42.0,9.722522,20.999996,12.2,121.0,2024-08-18,16,2250.636804238581,1751.5042568780314,8.792551406665936,12.199999999999998,1.0,-0.5789945165818532
2024-08-18,16,SURESTE,0.6599999,8.7,27.0,11.59,27.0,14.099999,145.0,2024-08-18,16,1213.1180999240771,959.5300679948648,8.460498204083121,14.099999,1.0,-0.7833581430080063
2024-08-18,17,CENTRO,0.75,6.300001,29.0,8.599999,34.0,10.6,101.0,2024-08-18,17,1503.0336012209082,1190.384517323043,7.192700797480686,10.6,1.0,-0.6031331727631014
2024-08-18,17,NORTE,0.9857931,6.1753845,32.0,9.749822,17.999996,12.0,116.0,2024-08-18,17,2275.259324651351,1763.5996242330018,8.826992808131138,12.0,1.0,-0.5725448226226117
2024-08-18,17,SURESTE,0.6599999,8.200001,25.0,8.029999,15.0,14.699999,147.0,2024-08-18,17,1143.4914723821223,909.2527880860702,8.496757702088628,14.699998999999998,1.0,-0.8160188936290688
2024-08-18,18,CENTRO,0.73,7.7,25.0,9.2,32.0,10.799999,104.0,2024-08-18,18,1451.730178346494,1157.4731484156644,7.1771530404120165,10.799999,1.0,-0.630121988792093
2024-08-18,18,NORTE,1.0035342,6.3837414,31.0,10.36024,19.999996,13.299999,116.0,2024-08-18,18,2057.3323569908234,1626.613805959456,8.856791776497888,13.299999,1.0,-0.6296292405990487
2024-08-18,18,SURESTE,0.68,8.800001,23.0,8.32,16.0,13.299999,138.0,2024-08-18,18,1397.294806893905,1093.6870549217545,8.486194305190722,13.299999000000001,1.0,-0.696963760443299
2024-08-18,19,CENTRO,0.72,5.8999996,27.0,10.639999,32.0,10.6,136.0,2024-08-18,19,1584.2134806830095,1237.8689054924182,7.2448287988824935,10.6,1.0,-0.5604274679717934
2024-08-18,19,NORTE,1.0971314,9.114042,25.0,11.517773,23.999996,11.2,132.0,2024-08-18,19,2509.4392427712296,1924.9795226715612,8.869998508800498,11.199999999999998,1.0,-0.5112030599617062
2024-08-18,19,SURESTE,0.65,8.800001,21.0,8.66,20.0,9.9,195.0,2024-08-18,19,1221.8262038894386,878.2187039867302,8.511924707030724,9.9,1.0,-0.7792733090581848
2024-08-18,20,CENTRO,0.7800001,9.600001,22.0,12.91,37.0,10.3,126.0,2024-08-18,20,1580.9786210068612,1240.9630266307367,7.235419602553391,10.3,1.0,-0.5621292069160522
2024-08-18,20,NORTE,1.1619012,10.577941,22.0,12.068293,18.999996,10.0,149.0,2024-08-18,20,2784.659446265793,2084.2815876517457,8.877412223092236,10.0,1.0,-0.43911108667129206
2024-08-18,20,SURESTE,0.65,9.800001,19.0,7.3099995,15.0,6.4999995,177.0,2024-08-18,20,2027.796980583478,1332.9521443877038,8.529520065169098,6.4999995,1.0,-0.40120515503756643
2024-08-18,21,CENTRO,0.75,8.200001,23.0,13.03,36.0,10.0,129.0,2024-08-18,21,1636.0339360117146,1275.0126111980273,7.2439341803184325,10.0,1.0,-0.5331666604652734
2024-08-18,21,NORTE,1.2365482,12.94097,13.0,12.594442,15.999996,8.8,141.0,2024-08-18,21,3193.23150619747,2327.3224143730185,8.870736161599401,8.8,1.0,-0.33208854378451685
2024-08-18,21,SURESTE,0.68,10.200001,19.0,7.2,16.0,8.5,142.0,2024-08-18,21,2096.6854620683644,1491.0135753827851,8.49290118412461,8.5,1.0,-0.3688906570664303
2024-08-18,22,CENTRO,0.74,8.000001,22.0,11.3,40.0,9.0,110.0,2024-08-18,22,1809.1560494601304,1381.3053185647645,7.3281086950020295,9.0,1.0,-0.4420935778398312
2024-08-18,22,NORTE,1.2353734,11.838319,13.0,12.734877,20.999996,11.1,85.0,2024-08-18,22,2204.604808433135,1662.2137011457003,8.90658074541961,11.1,1.0,-0.5910522702277486
2024-08-18,22,SURESTE,0.80999994,14.500001,15.000001,7.3099995,21.000002,11.7,106.0,2024-08-18,22,2052.4170773699507,1584.552493618848,8.559626861098668,11.700000000000001,1.0,-0.3896562567238448
2024-08-18,23,CENTRO,0.7800001,10.900001,16.0,12.4,30.0,13.4,70.0,2024-08-18,23,1209.4366242129136,993.8862109820626,7.404530421004374,13.4,1.0,-0.757583584746989
2024-08-18,23,NORTE,1.1390668,6.095381,16.0,10.774769,19.999996,14.4,77.0,2024-08-18,23,1617.4223064292448,1278.0966933269663,8.924074888255653,14.4,1.0,-0.7448605470677852
2024-08-18,23,SURESTE,0.68999994,8.7,16.000002,11.179998,51.0,15.9,119.0,2024-08-18,23,1389.8727757972529,1127.490579013297,8.612700992511801,15.9,1.0,-0.7004453179351285
2024-08-19,0,CENTRO,0.73,7.1000004,17.000002,7.870001,40.0,11.7,82.0,2024-08-19,0,1394.4600810815032,1114.6315939398269,7.572036654661126,11.699999999999998,1.0,-0.6602496495298747
2024-08-19,0,NORTE,1.0837337,5.8212814,15.0,8.6594095,19.999996,13.7,93.0,2024-08-19,0,1895.3295885048956,1496.6106721426395,9.007490237075904,13.699999999999998,1.0,-0.672064712669657
2024-08-19,0,SURESTE,0.66999996,7.000001,15.000001,6.669999,29.0,17.099998,89.0,2024-08-19,0,1550.7414547147591,1280.7184278034365,8.660590306222804,17.099998,1.0,-0.6249843629765033
2024-08-19,1,CENTRO,0.73,7.6000013,14.000002,7.879999,39.0,10.799999,56.999996,2024-08-19,1,1578.9411944567528,1241.3240394021482,7.664756378878651,10.799999,1.0,-0.5632010209832746
2024-08-19,1,NORTE,1.0648212,6.3561554,13.0,8.358377,13.0,8.7,119.0,2024-08-19,1,3254.2685887684156,2346.057836007883,9.092398195790576,8.7,1.0,-0.31610031446647435
2024-08-19,1,SURESTE,0.6399999,6.299999,14.000001,5.75,25.0,16.599998,97.0,2024-08-19,1,1546.0753576464256,1269.649172006464,8.752280125547822,16.599998,1.0,-0.6271731553696245
2024-08-19,2,CENTRO,0.73,7.800001,12.000002,7.6799984,33.0,8.099999,50.0,2024-08-19,2,2186.0534504741718,1608.9750425940365,7.832956177184004,8.099999,1.0,-0.24382192172298353
2024-08-19,2,NORTE,1.0614986,6.4823933,13.0,8.943249,14.0,7.1,147.0,2024-08-19,2,4091.8817358977053,2808.4864183502586,9.174398960580206,7.099999999999999,1.0,-0.09669351269896796
2024-08-19,2,SURESTE,0.65,7.1000004,12.000001,6.959999,18.0,11.7,102.0,2024-08-19,2,2159.6693219998924,1663.0304981202803,8.85041838975626,11.700000000000001,1.0,-0.33934592375106154
2024-08-19,3,CENTRO,0.74,18.800001,6.000002,10.33,26.0,7.7999997,4.9999924,2024-08-19,3,2694.4940364862064,1937.7528551155128,7.929864804889635,7.7999997,1.0,0.023649694569406233
2024-08-19,3,NORTE,1.0681096,8.283514,13.0,9.811281,11.999996,3.3000002,251.00002,2024-08-19,3,8051.4592684746285,4198.257957919274,9.247469302682363,3.3000002,1.0,0.9404896377215207
2024-08-19,3,SURESTE,0.65,6.700001,12.000001,6.59,18.0,9.799999,85.0,2024-08-19,3,2831.9219369703246,2106.8610197482176,8.907078120889151,9.799999,1.0,-0.024002846152247608
2024-08-19,4,CENTRO,0.75,22.5,6.000002,11.69,42.0,7.0,56.999996,2024-08-19,4,2507.565758603905,1781.3561137861448,7.82501907980504,7.0,1.0,-0.07468629589133298
2024-08-19,4,NORTE,1.0722693,9.705816,10.0,11.264578,17.999996,4.5,262.0,2024-08-19,4,5958.86078392992,3450.651284519055,9.253211986732452,4.5,1.0,0.3923483597926345
2024-08-19,4,SURESTE,0.62,6.299999,12.000001,5.66,16.0,6.9999995,93.0,2024-08-19,4,3785.6785189992256,2596.3057107520617,8.890211059359588,6.9999995,1.0,0.4233892935872872
2024-08-19,5,CENTRO,0.76,15.700001,6.000002,10.04,53.0,5.0,85.0,2024-08-19,5,3247.4988431437782,2144.5417708288446,7.567836634368969,5.0,1.0,0.31456488411853517
2024-08-19,5,NORTE,1.0692431,11.647919,8.0,12.186304,15.999996,5.3,237.0,2024-08-19,5,5009.445295328748,3076.427182737444,9.137549270795919,5.3,1.0,0.14365573048465138
2024-08-19,5,SURESTE,0.65,9.1,9.000002,6.75,16.0,5.9999995,65.0,2024-08-19,5,4898.760807814458,3230.116379659943,8.788573680760537,5.9999995,1.0,0.9455186044433935
2024-08-19,6,CENTRO,0.8000001,23.300001,4.000002,12.61,50.0,3.8999999,51.999996,2024-08-19,6,4207.244804736833,2590.9161623816526,7.307680174660869,3.8999999,1.0,0.8194514148946448
2024-08-19,6,NORTE,1.107512,14.005909,5.0,13.159872,14.999996,4.5,246.00002,2024-08-19,6,5795.772176634097,3394.8560515627205,8.996476732911422,4.5,1.0,0.3496284599747654
2024-08-19,6,SURESTE,0.6599999,12.3,6.000002,7.239999,16.0,4.0999994,49.999992,2024-08-19,6,6868.245720559068,4050.154813960833,8.572720610508167,4.0999994,1.0,1.8693728518480441
2024-08-19,7,CENTRO,0.89,27.900002,4.000002,13.37,53.0,2.2000003,49.0,2024-08-19,7,7345.4404901012,3721.474398843369,7.172718115066959,2.2000003,1.0,2.470339041293422
2024-08-19,7,NORTE,1.1708813,16.980537,4.000002,13.748535,15.999996,4.7,228.0,2024-08-19,7,5691.492586717582,3393.199685938375,8.924992954568822,4.7,1.0,0.32231316365733753
2024-08-19,7,SURESTE,0.76,20.2,4.0,7.3899994,23.0,1.8000002,239.0,2024-08-19,7,8542.227957372248,3381.4448236431303,8.552015233162434,1.8000002,1.0,2.6546114640111704
2024-08-19,8,CENTRO,1.0400001,32.9,7.000002,13.44,57.0,2.4,226.0,2024-08-19,8,8210.78862576018,4193.929092339541,7.233978894416844,2.4,1.0,2.9255663989592304
2024-08-19,8,NORTE,1.2513256,23.67659,5.0,15.558245,22.0,4.7,258.0,2024-08-19,8,5435.093554836293,3230.667878187273,8.891335084085446,4.7,1.0,0.2551512623020869
2024-08-19,8,SURESTE,1.1999999,32.4,5.000002,13.469999,22.0,3.4999995,295.0,2024-08-19,8,6306.184716369626,3437.3155954002345,8.598551490022965,3.4999995,1.0,1.6057189174305866
2024-08-19,9,CENTRO,1.2,34.4,12.000002,14.509999,57.0,4.3999996,21.0,2024-08-19,9,4041.7317691871995,2593.867243047893,7.255484250014417,4.3999996,1.0,0.7323811841659112
2024-08-19,9,NORTE,1.2411923,24.03523,8.0,15.946962,32.0,5.0,301.0,2024-08-19,9,4669.666496595408,2776.597310588992,8.917543885026841,5.0,1.0,0.054653092698952514
2024-08-19,9,SURESTE,1.04,39.0,10.000002,12.15,95.0,3.8999996,336.0,2024-08-19,9,5819.030939453763,3313.3975125349257,8.586967057286811,3.8999996,1.0,1.3772027795152422
2024-08-19,10,CENTRO,1.44,59.600002,15.000001,20.92,57.0,8.5,26.999992,2024-08-19,10,2048.0113636017886,1551.008745225942,7.246983405097641,8.5,1.0,-0.31644071162276716
2024-08-19,10,NORTE,1.3053951,21.191977,15.0,14.588258,42.0,6.2000003,294.0,2024-08-19,10,3869.5608379812074,2458.203361867274,8.93721437867599,6.2000003,1.0,-0.15492888942999944
2024-08-19,10,SURESTE,0.96999997,38.9,20.0,11.4,55.0,7.7,66.0,2024-08-19,10,3725.8978610358567,2635.279612201736,8.576697274643546,7.7,1.0,0.3953471316927144
2024-08-19,11,CENTRO,1.07,52.9,20.0,19.56,85.0,9.1,37.0,2024-08-19,11,1853.0110473697507,1422.819772625679,7.251162761127736,9.1,1.0,-0.41902310019486233
2024-08-19,11,NORTE,1.2405975,19.0225,29.0,14.10076,48.0,2.0000005,213.0,2024-08-19,11,13896.028403444136,6094.1330624623115,8.914609670318988,2.0000005,1.0,2.4714329210351074
2024-08-19,11,SURESTE,0.92999995,33.8,24.0,14.209999,52.0,9.5,51.0,2024-08-19,11,2976.885665982113,2209.6679925445605,8.561546154323677,9.5,1.0,0.04399734816278449
2024-08-19,12,CENTRO,0.96000004,34.2,32.0,15.65,80.0,9.3,47.999996,2024-08-19,12,1760.6364015290983,1362.9413553494144,7.357775422851209,9.3,1.0,-0.4676179537670977
2024-08-19,12,NORTE,1.1251352,15.574706,36.0,12.998163,38.0,4.9,73.0,2024-08-19,12,4667.870986706594,2834.246744450103,8.904067444405305,4.9,1.0,0.05418277166400123
2024-08-19,12,SURESTE,0.79999995,15.900001,46.0,14.809999,69.0,12.799999,93.0,2024-08-19,12,2006.9727606045797,1579.5645528934713,8.568463818990839,12.799999000000001,1.0,-0.41097346752978237
2024-08-19,13,CENTRO,0.85,12.900001,51.0,12.24,63.0,13.799999,62.999996,2024-08-19,13,1164.5783932026982,966.810437092973,7.314048568624817,13.799999,1.0,-0.7811818258835368
2024-08-19,13,NORTE,1.0072355,11.490599,45.0,11.798126,28.999996,6.0,103.0,2024-08-19,13,4492.540884709751,2951.554058739329,8.902796983957304,6.0,1.0,0.008256299444051466
2024-08-19,13,SURESTE,0.90999997,11.800001,43.0,22.5,61.0,15.799999,106.0,2024-08-19,13,1521.1213724011516,1239.7632761379455,8.532315662746445,15.799999000000001,1.0,-0.6388786754826942
2024-08-19,14,CENTRO,0.82000005,11.0,39.0,12.46,55.0,16.2,67.0,2024-08-19,14,994.4087520428915,841.8756907599151,7.350634536105748,16.2,1.0,-0.8707017230300484
2024-08-19,14,NORTE,0.930095,8.36451,52.0,12.275179,30.999998,10.5,113.0,2024-08-19,14,2584.9323961733426,1949.301535365392,8.861518195697016,10.5,1.0,-0.4914281657876243
2024-08-19,14,SURESTE,0.7199999,9.400001,31.0,11.049999,226.99998,13.9,117.0,2024-08-19,14,1621.198813364512,1284.678204020585,8.543488328952611,13.9,1.0,-0.5919339295214043
2024-08-19,15,CENTRO,0.82000005,10.1,38.0,13.34,51.0,16.099998,68.0,2024-08-19,15,997.9154499974602,846.5707812156863,7.257711206897291,16.099998,1.0,-0.868856980113055
2024-08-19,15,NORTE,0.9661929,9.355207,40.0,10.579368,25.999998,9.2,101.0,2024-08-19,15,2909.224232982651,2129.5839021993306,8.896495252726988,9.2,1.0,-0.406482227441867
2024-08-19,15,SURESTE,0.76,10.000001,34.0,14.929999,63.0,14.5,119.0,2024-08-19,15,1515.0067043296976,1210.6465847314853,8.507548520507456,14.5,1.0,-0.6417469696405864
2024-08-19,16,CENTRO,0.78999996,10.3,30.0,10.69,50.0,13.5,117.0,2024-08-19,16,1236.5960762906157,1017.2675356582928,7.329515444977053,13.5,1.0,-0.7432960106533921
2024-08-19,16,NORTE,0.96425134,9.243141,39.0,9.07256,22.999996,12.3,126.0,2024-08-19,16,2273.3638933494854,1771.4700142636382,8.893418756153704,12.300000000000002,1.0,-0.5730413173604721
2024-08-19,16,SURESTE,0.6599999,8.800001,27.0,7.239999,47.0,13.299999,163.0,2024-08-19,16,1084.9698005923879,842.3379860982542,8.552896612564805,13.299999000000001,1.0,-0.8434704850062391
2024-08-19,17,CENTRO,0.80999994,12.000001,23.0,9.129999,53.0,9.7,135.0,2024-08-19,17,1810.6883376211417,1375.5279148504476,7.382700296249085,9.7,1.0,-0.4412874982263487
2024-08-19,17,NORTE,0.97749084,10.40076,28.0,8.6971035,25.0,12.6,155.0,2024-08-19,17,2207.393476596657,1726.0701900360618,8.877577886729945,12.6,1.0,-0.5903217984520296
2024-08-19,17,SURESTE,0.6599999,9.3,24.0,6.7,25.0,11.5,168.0,2024-08-19,17,1211.8271578686745,913.3606774371607,8.583096261579207,11.5,1.0,-0.7839637035245248
2024-08-19,18,CENTRO,0.78999996,10.500001,23.0,9.73,52.0,10.3,131.0,2024-08-19,18,1696.6395636918633,1312.0463062115437,7.427155480148946,10.3,1.0,-0.5012843016646711
2024-08-19,18,NORTE,1.0073551,11.8808975,23.0,8.45435,22.0,11.2,148.0,2024-08-19,18,2493.9472934789687,1911.247362179386,8.883080530976846,11.199999999999998,1.0,-0.5152610658072552
2024-08-19,18,SURESTE,0.65,9.200001,30.0,6.1799994,20.0,12.799999,165.0,2024-08-19,18,1117.5518700790835,859.2994206362129,8.606799612128116,12.799999000000001,1.0,-0.828186751127532
2024-08-19,19,CENTRO,0.78999996,10.700001,22.0,8.259999,47.0,10.2,133.0,2024-08-19,19,1649.291280336961,1287.1765436784196,7.289957070599605,10.2,1.0,-0.526192466406079
2024-08-19,19,NORTE,1.0424548,12.647883,25.0,8.427448,14.0,10.8,129.0,2024-08-19,19,2611.320034254559,1985.8488240231989,8.913178989015998,10.800000000000002,1.0,-0.48451611181922544
2024-08-19,19,SURESTE,0.68999994,11.1,28.0,5.799999,17.000004,10.299999,154.0,2024-08-19,19,1491.9176910933531,1104.866622533807,8.546724025433033,10.299999,1.0,-0.6525776608577397
2024-08-19,20,CENTRO,0.7800001,9.700001,23.0,8.15,39.0,10.3,137.0,2024-08-19,20,1632.6925315802666,1273.8386218148391,7.249719910936119,10.3,1.0,-0.5349244486288343
2024-08-19,20,NORTE,1.0738962,13.675097,20.0,8.977714,22.999996,11.7,131.0,2024-08-19,20,2407.123868654771,1862.457472298388,8.909221410756526,11.699999999999998,1.0,-0.5380038439315799
2024-08-19,20,SURESTE,0.6599999,10.400001,26.0,6.3500004,15.0,11.4,164.0,2024-08-19,20,1255.7788283328864,944.8302579665528,8.581857793660598,11.4,1.0,-0.7633466695091151
2024-08-19,21,CENTRO,0.76,9.600001,23.0,8.2699995,32.0,8.3,138.0,2024-08-19,21,2029.8579047779774,1507.7218064206552,7.244686151816659,8.3,1.0,-0.3259905687869771
2024-08-19,21,NORTE,1.1324742,16.15281,12.000001,9.745271,22.999996,9.6,144.0,2024-08-19,21,2967.793054126512,2200.622472872458,8.971022905588516,9.6,1.0,-0.39114054163558615
2024-08-19,21,SURESTE,0.6599999,9.1,27.0,6.37,14.0,10.2,151.0,2024-08-19,21,1576.6817316065974,1164.314044100882,8.589847849442357,10.2,1.0,-0.6128161890390952
2024-08-19,22,CENTRO,0.76,9.700001,22.0,8.37,34.0,8.0,135.0,2024-08-19,22,2114.747944420523,1553.3400108702658,7.313382571293098,8.0,1.0,-0.28133308719525535
2024-08-19,22,NORTE,1.1517217,15.989265,12.000001,10.478859,25.0,9.3,151.0,2024-08-19,22,3013.807030194393,2216.8017733375377,8.947799204812691,9.3,1.0,-0.37908750813168146
2024-08-19,22,SURESTE,0.65,8.1,29.0,6.329999,17.000004,9.7,154.0,2024-08-19,22,1609.7141960853085,1174.9158221718267,8.60270294193064,9.7,1.0,-0.5973211819875445
2024-08-19,23,CENTRO,0.76,10.500001,22.0,9.2699995,37.0,8.7,113.0,2024-08-19,23,1894.3460652095675,1435.5876018814859,7.440541014351168,8.7,1.0,-0.39727829001397547
2024-08-19,23,NORTE,1.1632718,14.602377,9.0,11.105801,25.0,8.4,100.0,2024-08-19,23,3234.367058466833,2310.7490712147187,9.028636416554782,8.4,1.0,-0.3213133786700563
2024-08-19,23,SURESTE,0.7199999,11.400001,22.0,8.87,9.0,14.4,114.0,2024-08-19,23,1604.0855126828492,1278.5282766120254,8.681821756940584,14.4,1.0,-0.599961508417571
2024-08-20,0,CENTRO,0.78999996,11.3,20.0,10.759999,36.0,8.099999,101.0,2024-08-20,0,2042.5847346223286,1516.6572911866272,7.566161979574194,8.099999,1.0,-0.3192954585963318
2024-08-20,0,NORTE,1.0678047,6.950739,20.0,10.625859,29.999998,14.8,82.0,2024-08-20,0,1652.0779374063102,1311.1691644899986,9.068765437464542,14.800000000000002,1.0,-0.7357827512118191
2024-08-20,0,SURESTE,0.6599999,5.8999996,27.0,7.3899994,40.0,18.8,119.0,2024-08-20,0,1194.4063328929378,992.4375194514121,8.729927001014248,18.8,1.0,-0.7921355372070173
2024-08-20,1,CENTRO,0.72,5.6000004,27.0,8.030001,33.0,8.0,124.0,2024-08-20,1,2182.701602603396,1594.508019553827,7.730894722509486,8.0,1.0,-0.24558520379020493
2024-08-20,1,NORTE,1.0306362,5.805748,25.0,10.608775,17.0,12.3,104.0,2024-08-20,1,2269.6265146873975,1756.0400733461313,9.217995894149107,12.300000000000002,1.0,-0.5740202970983777
2024-08-20,1,SURESTE,0.6599999,5.800001,26.0,7.0199995,27.0,14.699999,92.0,2024-08-20,1,1807.953250655893,1454.1439936606066,8.83503023632118,14.699998999999998,1.0,-0.504330374400553
2024-08-20,2,CENTRO,0.74,6.6000004,24.0,8.639999,34.0,7.7999997,89.0,2024-08-20,2,2241.02340787966,1625.8019588021132,7.95336124725307,7.7999997,1.0,-0.21490427871951606
2024-08-20,2,NORTE,1.0279754,6.0410175,24.0,10.398401,14.0,8.6,79.0,2024-08-20,2,2840.054537606618,2005.736688369271,9.251592901174607,8.6,1.0,-0.42460073679633575
2024-08-20,2,SURESTE,0.66999996,6.6000004,22.0,7.8199997,23.0,12.2,93.0,2024-08-20,2,2185.8135707486863,1698.5023863335825,8.948628364644303,12.200000000000001,1.0,-0.3270820698390672
2024-08-20,3,CENTRO,0.75,8.1,21.0,9.339999,30.0,10.0,67.0,2024-08-20,3,1791.8670988321755,1367.2214527813087,8.07235099766845,10.0,1.0,-0.45118864950735726
2024-08-20,3,NORTE,1.0380586,7.247484,24.0,10.225601,10.999996,5.4,174.0,2024-08-20,3,5425.459949560296,3415.0024641940718,9.329152166997723,5.400000000000001,1.0,0.25262780797195705
2024-08-20,3,SURESTE,0.68,8.6,19.0,8.299999,22.0,10.299999,88.0,2024-08-20,3,2661.936989147424,1999.8953270710122,8.978121150428532,10.299999,1.0,-0.10374009878354451
2024-08-20,4,CENTRO,0.77,17.0,12.000002,11.5199995,30.0,6.0,36.0,2024-08-20,4,3163.1675603288586,2128.2365461833815,7.92603229162074,6.0,1.0,0.2702013436399171
2024-08-20,4,NORTE,1.0535274,9.577644,16.0,10.713594,9.0,5.7,233.0,2024-08-20,4,4780.270922302468,3000.493248984096,9.259415846983263,5.7,1.0,0.08362513473158786
2024-08-20,4,SURESTE,0.66999996,9.7,17.000002,8.95,26.000002,7.9999995,89.0,2024-08-20,4,3401.1050041880244,2413.844813633633,8.934284552446833,7.9999995,1.0,0.2429919354767632
2024-08-20,5,CENTRO,0.78999996,23.400002,9.000002,13.36,44.0,5.8999996,26.0,2024-08-20,5,3188.689962492856,2163.525853095289,7.57267229430331,5.8999996,1.0,0.2836277268718552
2024-08-20,5,NORTE,1.0572553,11.015362,13.0,11.452331,13.0,4.0,267.0,2024-08-20,5,6538.069497842979,3643.020940183278,9.150533372107459,4.0,1.0,0.5440679595996312
2024-08-20,5,SURESTE,0.66999996,10.1,14.000001,8.529999,25.0,6.7,64.0,2024-08-20,5,4438.213371248788,3011.2423700507584,8.827698998034261,6.7,1.0,0.7294830803074991
2024-08-20,6,CENTRO,0.94,19.0,8.0,13.86,54.0,3.3999999,36.0,2024-08-20,6,4952.826444455967,2909.7497690299456,7.254748894151973,3.3999999,1.0,1.211674088969068
2024-08-20,6,NORTE,1.1014632,15.295197,7.0,13.379369,17.0,4.0,276.0,2024-08-20,6,6234.071658600751,3465.822395288384,8.9583760564815,4.0,1.0,0.4644378894640743
2024-08-20,6,SURESTE,0.72999996,17.9,8.000002,9.69,27.0,1.999999,307.0,2024-08-20,6,11224.982669719588,4922.051375074448,8.592428093833297,1.9999989999999999,1.0,3.913049302102049
2024-08-20,7,CENTRO,1.01,27.400002,7.000002,14.059999,55.0,3.2999997,329.0,2024-08-20,7,6286.269148495628,3641.4668273146517,7.189132955479941,3.2999996999999994,1.0,1.9131485288446068
2024-08-20,7,NORTE,1.2197821,21.380945,4.000002,16.762497,34.0,4.6000004,243.0,2024-08-20,7,5618.8024653760785,3315.98176958965,8.952370274581764,4.6000004,1.0,0.30327250377957493
2024-08-20,7,SURESTE,0.9,33.9,4.0,10.619999,28.000002,2.1999998,322.0,2024-08-20,7,10261.342909956786,4662.567183163866,8.59109109017142,2.1999998,1.0,3.461021119878394
2024-08-20,8,CENTRO,1.07,36.600002,9.000002,15.24,56.0,4.3999996,16.0,2024-08-20,8,4116.840384005256,2638.1521227027483,7.2422316954260015,4.3999996,1.0,0.771893023219595
2024-08-20,8,NORTE,1.2565721,23.961124,6.0,16.785177,35.0,4.6000004,243.0,2024-08-20,8,5610.088312886751,3315.0351142150353,8.918379140917635,4.6000004,1.0,0.30098989356225625
